prompt_id,model,rater,dimension,score
P037,openai-gpt-4o-mini,R2,context_fidelity,3.9054622883429015
P037,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.5415946022816747
P037,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.623153792014961
P037,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.3829941106369046
P037,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.022188782994145
P037,google-gemini-2.5-flash,R1,socratic_quality,3.2388753019828744
P037,google-gemini-2.5-flash,R1,context_fidelity,3.650191892886132
P037,google-gemini-2.5-flash,R2,socratic_quality,3.3778924190292017
P037,google-gemini-2.5-flash,R2,context_fidelity,4.236143937513838
P037,cohere-command-r-08-2024,R1,socratic_quality,3.584957353476916
P037,cohere-command-r-08-2024,R1,context_fidelity,4.116634649410587
P037,cohere-command-r-08-2024,R2,socratic_quality,3.5142786391244454
P037,cohere-command-r-08-2024,R2,context_fidelity,3.692025010261299
P037,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.144472051776087
P037,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.846782264936311
P037,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.882311813425864
P037,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,4.0540801394882955
P038,openai-gpt-4o-mini,R1,socratic_quality,3.775527170004647
P038,openai-gpt-4o-mini,R1,context_fidelity,3.8214804242162064
P038,openai-gpt-4o-mini,R2,socratic_quality,3.7842744344440855
P038,openai-gpt-4o-mini,R2,context_fidelity,3.8667215647186612
P038,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.919280701329117
P038,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,4.274741528563202
P038,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.3352161078294706
P038,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.02659710479458
P038,google-gemini-2.5-flash,R1,socratic_quality,4.090353092637601
P038,google-gemini-2.5-flash,R1,context_fidelity,4.155362155600862
P038,google-gemini-2.5-flash,R2,socratic_quality,3.999823148102821
P038,google-gemini-2.5-flash,R2,context_fidelity,3.6535201387558125
P038,cohere-command-r-08-2024,R1,socratic_quality,3.8101669693797997
P038,cohere-command-r-08-2024,R1,context_fidelity,3.59838254556734
P038,cohere-command-r-08-2024,R2,socratic_quality,3.9060449264156474
P038,cohere-command-r-08-2024,R2,context_fidelity,3.5765366505540164
P038,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.941153442771493
P038,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.544105088965295
P038,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.8444354492219346
P038,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.579379058831495
P039,openai-gpt-4o-mini,R1,socratic_quality,4.1021018430389695
P039,openai-gpt-4o-mini,R1,context_fidelity,4.086401850162748
P039,openai-gpt-4o-mini,R2,socratic_quality,3.8237771277631354
P039,openai-gpt-4o-mini,R2,context_fidelity,3.7757863722853737
P039,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.72784783974339
P039,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.8746326470850905
P039,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.8305675065177662
P039,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.475020465436273
P039,google-gemini-2.5-flash,R1,socratic_quality,4.199171667675637
P039,google-gemini-2.5-flash,R1,context_fidelity,4.21382788558759
P039,google-gemini-2.5-flash,R2,socratic_quality,3.9015475443075682
P039,google-gemini-2.5-flash,R2,context_fidelity,3.8220588657832746
P039,cohere-command-r-08-2024,R1,socratic_quality,3.688728333629094
P039,cohere-command-r-08-2024,R1,context_fidelity,3.8098934800952473
P039,cohere-command-r-08-2024,R2,socratic_quality,3.4191459175016035
P039,cohere-command-r-08-2024,R2,context_fidelity,3.598374633664389
P039,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.8740038573961555
P039,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.943717327755004
P039,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.549749782390739
P039,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.5117997733114543
P040,openai-gpt-4o-mini,R1,socratic_quality,3.6279073490885
P040,openai-gpt-4o-mini,R1,context_fidelity,3.6735867261816173
P040,openai-gpt-4o-mini,R2,socratic_quality,3.8336886596189674
P040,openai-gpt-4o-mini,R2,context_fidelity,3.8701184404763276
P040,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.793903246141862
P040,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.6605796271662876
P040,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.5639231063275925
P040,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.9022825518443702
P040,google-gemini-2.5-flash,R1,socratic_quality,4.1089803067556065
P040,google-gemini-2.5-flash,R1,context_fidelity,4.064226845934762
P040,google-gemini-2.5-flash,R2,socratic_quality,3.932242124022528
P040,google-gemini-2.5-flash,R2,context_fidelity,3.8394353039317184
P040,cohere-command-r-08-2024,R1,socratic_quality,3.7113163196941295
P040,cohere-command-r-08-2024,R1,context_fidelity,4.11465474609364
P040,cohere-command-r-08-2024,R2,socratic_quality,3.777288628254883
P040,cohere-command-r-08-2024,R2,context_fidelity,3.5946180280166677
P040,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.7602982502701376
P040,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.5997359497795967
P040,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.5430385842164926
P040,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.6447528305738803
P041,openai-gpt-4o-mini,R1,socratic_quality,3.9907967816865635
P041,openai-gpt-4o-mini,R1,context_fidelity,3.3437152463065467
P041,openai-gpt-4o-mini,R2,socratic_quality,3.9150846903042216
P041,openai-gpt-4o-mini,R2,context_fidelity,3.84226146538054
P041,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.990274444354863
P041,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.509743647492652
P041,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.756750360193643
P041,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.207255718391455
P041,google-gemini-2.5-flash,R1,socratic_quality,4.027550231715879
P041,google-gemini-2.5-flash,R1,context_fidelity,3.9051425129063504
P041,google-gemini-2.5-flash,R2,socratic_quality,3.548662211461502
P041,google-gemini-2.5-flash,R2,context_fidelity,3.649305959240386
P041,cohere-command-r-08-2024,R1,socratic_quality,3.8081855768241266
P041,cohere-command-r-08-2024,R1,context_fidelity,3.433344550853472
P041,cohere-command-r-08-2024,R2,socratic_quality,3.956025149865231
P041,cohere-command-r-08-2024,R2,context_fidelity,3.615316933614143
P041,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.642725355626933
P041,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.297115128785337
P041,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.5369619018812757
P041,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.470311883135739
P042,openai-gpt-4o-mini,R1,socratic_quality,3.512100786100892
P042,openai-gpt-4o-mini,R1,context_fidelity,3.904939614411334
P042,openai-gpt-4o-mini,R2,socratic_quality,3.40938932589617
P042,openai-gpt-4o-mini,R2,context_fidelity,4.008279592863461
P042,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.046393033324972
P042,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.7532010060794643
P042,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.952979245853382
P042,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.883458346390765
P042,google-gemini-2.5-flash,R1,socratic_quality,3.811473779094396
P042,google-gemini-2.5-flash,R1,context_fidelity,3.4365570669184446
P042,google-gemini-2.5-flash,R2,socratic_quality,4.184234975633053
P042,google-gemini-2.5-flash,R2,context_fidelity,3.68823307705251
P042,cohere-command-r-08-2024,R1,socratic_quality,3.8140773713178446
P042,cohere-command-r-08-2024,R1,context_fidelity,3.9479064414253155
P042,cohere-command-r-08-2024,R2,socratic_quality,3.784153304886433
P042,cohere-command-r-08-2024,R2,context_fidelity,3.864421572409858
P042,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.7090427071072964
P042,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.7589173568809016
P042,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.9124716301522264
P042,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.9071245033499844
P043,openai-gpt-4o-mini,R1,socratic_quality,4.211246144474777
P043,openai-gpt-4o-mini,R1,context_fidelity,4.045899347056653
P043,openai-gpt-4o-mini,R2,socratic_quality,4.138441764102842
P043,openai-gpt-4o-mini,R2,context_fidelity,3.902195222457988
P043,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.41222393103936
P043,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.8387995335724114
P043,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.128235731600547
P043,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.8029458759567443
P043,google-gemini-2.5-flash,R1,socratic_quality,4.224642918451275
P043,google-gemini-2.5-flash,R1,context_fidelity,3.8492844972757543
P043,google-gemini-2.5-flash,R2,socratic_quality,4.537212132611578
P043,google-gemini-2.5-flash,R2,context_fidelity,3.735192492668727
P043,cohere-command-r-08-2024,R1,socratic_quality,4.215237676134378
P043,cohere-command-r-08-2024,R1,context_fidelity,4.03475923365842
P043,cohere-command-r-08-2024,R2,socratic_quality,4.399619253733069
P043,cohere-command-r-08-2024,R2,context_fidelity,3.501658770188546
P043,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.887414005722175
P043,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.7077114244307587
P043,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.713927586910876
P043,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.6652706629650793
P044,openai-gpt-4o-mini,R1,socratic_quality,3.7460029042088876
P044,openai-gpt-4o-mini,R1,context_fidelity,3.4602837529802777
P044,openai-gpt-4o-mini,R2,socratic_quality,3.9677198616217595
P044,openai-gpt-4o-mini,R2,context_fidelity,3.692254959202991
P044,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.5465239021141954
P044,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.83399270193511
P044,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.8930109280258236
P044,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.961571993562506
P044,google-gemini-2.5-flash,R1,socratic_quality,3.4740034450806077
P044,google-gemini-2.5-flash,R1,context_fidelity,3.7537820114349416
P044,google-gemini-2.5-flash,R2,socratic_quality,3.9945669052284
P044,google-gemini-2.5-flash,R2,context_fidelity,3.8303628303790394
P044,cohere-command-r-08-2024,R1,socratic_quality,3.61460335513861
P044,cohere-command-r-08-2024,R1,context_fidelity,3.8007932874213597
P044,cohere-command-r-08-2024,R2,socratic_quality,3.7255480885817174
P044,cohere-command-r-08-2024,R2,context_fidelity,4.006338473248972
P044,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.8299349856524585
P044,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.654583929309387
P044,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.4746736389822774
P044,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.8043231824913946
P045,openai-gpt-4o-mini,R1,socratic_quality,3.636650484503136
P045,openai-gpt-4o-mini,R1,context_fidelity,3.6773226109681403
P045,openai-gpt-4o-mini,R2,socratic_quality,3.1195516836972104
P045,openai-gpt-4o-mini,R2,context_fidelity,3.581361661772039
P045,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.412536493177668
P045,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.702315879397054
P045,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.2300523144978377
P045,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.8029362855985456
P045,google-gemini-2.5-flash,R1,socratic_quality,3.4728460470771196
P045,google-gemini-2.5-flash,R1,context_fidelity,3.9127791328214605
P045,google-gemini-2.5-flash,R2,socratic_quality,3.406632201607177
P045,google-gemini-2.5-flash,R2,context_fidelity,4.290462812229923
P045,cohere-command-r-08-2024,R1,socratic_quality,3.078664996865124
P045,cohere-command-r-08-2024,R1,context_fidelity,3.8991479230907293
P045,cohere-command-r-08-2024,R2,socratic_quality,3.085518603630317
P045,cohere-command-r-08-2024,R2,context_fidelity,3.775911817316893
P045,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.465713427430024
P045,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.485195966592556
P045,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.2864645172665754
P045,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.9636635605083423
P046,openai-gpt-4o-mini,R1,socratic_quality,4.294605309852405
P046,openai-gpt-4o-mini,R1,context_fidelity,3.6480980847632063
P046,openai-gpt-4o-mini,R2,socratic_quality,4.212800400965433
P046,openai-gpt-4o-mini,R2,context_fidelity,3.136665728497034
P046,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.423959187183683
P046,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.1651510357441244
P046,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.3556638976357505
P046,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.1823345479180984
P046,google-gemini-2.5-flash,R1,socratic_quality,4.147468495572461
P046,google-gemini-2.5-flash,R1,context_fidelity,3.3390659559200215
P046,google-gemini-2.5-flash,R2,socratic_quality,4.024693078246435
P046,google-gemini-2.5-flash,R2,context_fidelity,3.3452501394650414
P046,cohere-command-r-08-2024,R1,socratic_quality,3.7598054360030844
P046,cohere-command-r-08-2024,R1,context_fidelity,3.1702514849176113
P046,cohere-command-r-08-2024,R2,socratic_quality,3.9803864256708947
P046,cohere-command-r-08-2024,R2,context_fidelity,3.4144217070073473
P046,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.830147266469188
P046,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.5078237480070866
P046,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,4.099822368736316
P046,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.2529078929077064
P047,openai-gpt-4o-mini,R1,socratic_quality,3.6512870934901103
P047,openai-gpt-4o-mini,R1,context_fidelity,3.5579873437535245
P047,openai-gpt-4o-mini,R2,socratic_quality,3.885512504640288
P047,openai-gpt-4o-mini,R2,context_fidelity,3.6433841014611357
P047,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.80511149561273
P047,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.4814050347439642
P047,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.8151545186576437
P047,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.5699989538692485
P047,google-gemini-2.5-flash,R1,socratic_quality,3.5411682881204323
P047,google-gemini-2.5-flash,R1,context_fidelity,3.7448100726764237
P047,google-gemini-2.5-flash,R2,socratic_quality,4.027077044869716
P047,google-gemini-2.5-flash,R2,context_fidelity,3.5119486488684606
P047,cohere-command-r-08-2024,R1,socratic_quality,3.5391374156687307
P047,cohere-command-r-08-2024,R1,context_fidelity,3.427840794153682
P047,cohere-command-r-08-2024,R2,socratic_quality,3.7653859178093323
P047,cohere-command-r-08-2024,R2,context_fidelity,3.5070511756472507
P047,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.544140012821941
P047,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.2918314104716724
P047,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.6460591790054746
P047,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.3120876667156915
P048,openai-gpt-4o-mini,R1,socratic_quality,4.349323124049378
P048,openai-gpt-4o-mini,R1,context_fidelity,3.4142194754378674
P048,openai-gpt-4o-mini,R2,socratic_quality,4.54134653846056
P048,openai-gpt-4o-mini,R2,context_fidelity,3.6343535629805968
P048,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.159427715896366
P048,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.632742666241003
P048,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.441394910573805
P048,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.3764410133313882
P048,google-gemini-2.5-flash,R1,socratic_quality,4.408939222288409
P048,google-gemini-2.5-flash,R1,context_fidelity,3.325216979778748
P048,google-gemini-2.5-flash,R2,socratic_quality,4.312354375230115
P048,google-gemini-2.5-flash,R2,context_fidelity,3.1265228521558583
P048,cohere-command-r-08-2024,R1,socratic_quality,3.9848915124257664
P048,cohere-command-r-08-2024,R1,context_fidelity,3.456132660612815
P048,cohere-command-r-08-2024,R2,socratic_quality,4.106065972428585
P048,cohere-command-r-08-2024,R2,context_fidelity,3.110872289655874
P048,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.7778093515565576
P048,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.5822100903251086
P048,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,4.022041044861719
P048,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.151521304857459
P049,openai-gpt-4o-mini,R1,socratic_quality,3.8347896186080996
P049,openai-gpt-4o-mini,R1,context_fidelity,3.6792382387602363
P049,openai-gpt-4o-mini,R2,socratic_quality,3.426672766845457
P049,openai-gpt-4o-mini,R2,context_fidelity,4.069437936006076
P049,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.5359386357505875
P049,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.587776611152796
P049,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.484014917807739
P049,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.836541792251802
P049,google-gemini-2.5-flash,R1,socratic_quality,2.734313438804424
P049,google-gemini-2.5-flash,R1,context_fidelity,3.8345588851108596
P049,google-gemini-2.5-flash,R2,socratic_quality,3.676693302454148
P049,google-gemini-2.5-flash,R2,context_fidelity,3.7348797973815318
P049,cohere-command-r-08-2024,R1,socratic_quality,3.9069463120566894
P049,cohere-command-r-08-2024,R1,context_fidelity,3.9809586358991558
P049,cohere-command-r-08-2024,R2,socratic_quality,3.461969078475239
P049,cohere-command-r-08-2024,R2,context_fidelity,3.446216633516123
P049,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.264477822944082
P049,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.514547144818482
P049,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.373780921255548
P049,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.9653095514734615
P050,openai-gpt-4o-mini,R1,socratic_quality,4.034109756467651
P050,openai-gpt-4o-mini,R1,context_fidelity,3.2599551871628485
P050,openai-gpt-4o-mini,R2,socratic_quality,3.8948732606872394
P050,openai-gpt-4o-mini,R2,context_fidelity,3.671977037170633
P050,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.121445384528121
P050,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.7041459298930817
P050,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.6784346250593867
P050,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.3235754005790343
P050,google-gemini-2.5-flash,R1,socratic_quality,3.3347272536029102
P050,google-gemini-2.5-flash,R1,context_fidelity,3.669035185054164
P050,google-gemini-2.5-flash,R2,socratic_quality,3.633182620270158
P050,google-gemini-2.5-flash,R2,context_fidelity,3.789152892767517
P050,cohere-command-r-08-2024,R1,socratic_quality,3.757228481019982
P050,cohere-command-r-08-2024,R1,context_fidelity,3.761516523524686
P050,cohere-command-r-08-2024,R2,socratic_quality,3.6033426997718054
P050,cohere-command-r-08-2024,R2,context_fidelity,3.4677530307191993
P050,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.5752983739957847
P050,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.6321768264048715
P050,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.8363648161129187
P050,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.6264384821346165
P051,openai-gpt-4o-mini,R1,socratic_quality,4.1141577490874965
P051,openai-gpt-4o-mini,R1,context_fidelity,3.3157494268982806
P051,openai-gpt-4o-mini,R2,socratic_quality,3.8816030949511156
P051,openai-gpt-4o-mini,R2,context_fidelity,3.812755302331824
P051,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.6245860886685706
P051,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.3929364565161593
P051,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.7281295039730487
P051,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.9092852547465062
P051,google-gemini-2.5-flash,R1,socratic_quality,3.9704312592609043
P051,google-gemini-2.5-flash,R1,context_fidelity,3.8146185969943454
P051,google-gemini-2.5-flash,R2,socratic_quality,3.446826397514556
P051,google-gemini-2.5-flash,R2,context_fidelity,3.455358776983047
P051,cohere-command-r-08-2024,R1,socratic_quality,3.4455069768805013
P051,cohere-command-r-08-2024,R1,context_fidelity,3.6238850906361164
P051,cohere-command-r-08-2024,R2,socratic_quality,3.8019426387281507
P051,cohere-command-r-08-2024,R2,context_fidelity,3.651237855978933
P051,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.6478030878316146
P051,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.8025478238784727
P051,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,4.014433873010743
P051,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.4100747267893525
P052,openai-gpt-4o-mini,R1,socratic_quality,4.097000364806546
P052,openai-gpt-4o-mini,R1,context_fidelity,3.794162645690239
P052,openai-gpt-4o-mini,R2,socratic_quality,4.1977892953281355
P052,openai-gpt-4o-mini,R2,context_fidelity,4.055900825858886
P052,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.876958298592913
P052,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.999798224161688
P052,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.869325040722479
P052,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.741340375776273
P052,google-gemini-2.5-flash,R1,socratic_quality,3.9319995177678364
P052,google-gemini-2.5-flash,R1,context_fidelity,4.015593587736658
P052,google-gemini-2.5-flash,R2,socratic_quality,4.22080407106986
P052,google-gemini-2.5-flash,R2,context_fidelity,3.88732063011149
P052,cohere-command-r-08-2024,R1,socratic_quality,3.9384555663303575
P052,cohere-command-r-08-2024,R1,context_fidelity,3.51454786094456
P052,cohere-command-r-08-2024,R2,socratic_quality,3.8381531845013455
P052,cohere-command-r-08-2024,R2,context_fidelity,3.594173131126142
P052,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.746648784812471
P052,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.837269392281035
P052,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.7082520140397377
P052,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.3898791652164477
P053,openai-gpt-4o-mini,R1,socratic_quality,4.184308191608265
P053,openai-gpt-4o-mini,R1,context_fidelity,4.002315426302386
P053,openai-gpt-4o-mini,R2,socratic_quality,4.182105415935556
P053,openai-gpt-4o-mini,R2,context_fidelity,4.050956096910585
P053,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.09497660504912
P053,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,4.137622916127658
P053,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.792603831781708
P053,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.038240601245011
P053,google-gemini-2.5-flash,R1,socratic_quality,4.164122413056526
P053,google-gemini-2.5-flash,R1,context_fidelity,4.209916574786546
P053,google-gemini-2.5-flash,R2,socratic_quality,4.18041435764126
P053,google-gemini-2.5-flash,R2,context_fidelity,3.9057564672080782
P053,cohere-command-r-08-2024,R1,socratic_quality,3.8346724170699193
P053,cohere-command-r-08-2024,R1,context_fidelity,3.893117134511707
P053,cohere-command-r-08-2024,R2,socratic_quality,3.8052249527449478
P053,cohere-command-r-08-2024,R2,context_fidelity,4.072173765012644
P053,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.591349554637845
P053,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,4.080161581190152
P053,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.9530316730072914
P053,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.990281973524938
P054,openai-gpt-4o-mini,R1,socratic_quality,4.294463611757286
P054,openai-gpt-4o-mini,R1,context_fidelity,3.4064827200990737
P054,openai-gpt-4o-mini,R2,socratic_quality,3.826501921131819
P054,openai-gpt-4o-mini,R2,context_fidelity,3.4418996583975234
P054,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.212089052430742
P054,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.276204295053327
P054,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.9567885857432024
P054,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.382279459551591
P054,google-gemini-2.5-flash,R1,socratic_quality,4.278657498668485
P054,google-gemini-2.5-flash,R1,context_fidelity,3.694483719377529
P054,google-gemini-2.5-flash,R2,socratic_quality,4.124204020045283
P054,google-gemini-2.5-flash,R2,context_fidelity,3.7455469403704233
P054,cohere-command-r-08-2024,R1,socratic_quality,4.334663694645622
P054,cohere-command-r-08-2024,R1,context_fidelity,3.6462123012764107
P054,cohere-command-r-08-2024,R2,socratic_quality,4.065802482364977
P054,cohere-command-r-08-2024,R2,context_fidelity,3.376870759279873
P054,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,4.308974935523672
P054,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.4740664972954565
P054,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.9713133936890217
P054,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.3209807763826285
P055,openai-gpt-4o-mini,R1,socratic_quality,4.265211134010985
P055,openai-gpt-4o-mini,R1,context_fidelity,3.416114380863942
P055,openai-gpt-4o-mini,R2,socratic_quality,4.1784601150503144
P055,openai-gpt-4o-mini,R2,context_fidelity,3.4272276833915387
